level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3866	356	-1	
2	1	1	0	0	0	29	25	3808	21	-1	
3	1	1	1	0	0	29	25	3808	21	-1	
4	1	1	1	1	0	29	25	3808	21	-1	
5	1	1	1	1	1	29	25	3808	21	95	 
2	1	2	0	0	0	10	190	2817	141	-1	
3	1	2	1	0	0	10	190	2817	141	-1	
4	1	2	1	1	0	10	190	2817	141	-1	
5	1	2	1	1	1	10	190	103	136	73	20
5	1	2	1	1	2	141	221	261	102	93	Ante,
5	1	2	1	1	3	442	245	83	86	92	p.
5	1	2	1	1	4	571	221	180	85	80	594
5	1	2	1	1	5	790	238	144	86	90	[Pg.
5	1	2	1	1	6	967	242	138	63	96	554
5	1	2	1	1	7	1135	238	305	68	96	includes
5	1	2	1	1	8	1460	242	316	82	96	portions
5	1	2	1	1	9	1804	238	82	86	96	of
5	1	2	1	1	10	1897	244	172	63	81	Doc.
5	1	2	1	1	11	2103	244	138	63	81	536
5	1	2	1	1	12	2268	238	138	67	96	and
5	1	2	1	1	13	2408	217	208	118	95	Doc.
5	1	2	1	1	14	2615	217	207	118	87	537).
