level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3852	408	-1	
2	1	1	0	0	0	18	19	3814	262	-1	
3	1	1	1	0	0	18	19	3816	262	-1	
4	1	1	1	1	0	1756	19	2076	262	-1	
5	1	1	1	1	1	1756	19	293	119	96	Cairo,
5	1	1	1	1	2	2089	44	225	98	96	June
5	1	1	1	1	3	2357	65	138	108	96	13,
5	1	1	1	1	4	2544	80	262	102	86	1924.
5	1	1	1	1	5	2852	94	484	133	96	[Received
5	1	1	1	1	6	3383	145	219	98	96	June
5	1	1	1	1	7	3646	161	186	120	74	30.]
4	1	1	1	2	0	18	152	558	124	-1	
5	1	1	1	2	1	18	152	558	124	92	883.512/19
