level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3070	186	-1	
2	1	1	0	0	0	26	37	3019	118	-1	
3	1	1	1	0	0	26	37	3019	118	-1	
4	1	1	1	1	0	26	37	3019	118	-1	
5	1	1	1	1	1	26	38	93	74	78	27
5	1	1	1	1	2	158	64	170	85	95	See
5	1	1	1	1	3	370	62	322	85	95	Senate
5	1	1	1	1	4	729	59	517	83	96	Document
5	1	1	1	1	5	1281	54	175	83	96	No.
5	1	1	1	1	6	1496	51	148	101	95	46,
5	1	1	1	1	7	1687	44	216	90	90	66th
5	1	1	1	1	8	1941	47	321	108	84	Cong.,
5	1	1	1	1	9	2311	44	133	83	75	1st
5	1	1	1	1	10	2481	64	253	77	93	sess.,
5	1	1	1	1	11	2775	63	82	86	92	p.
5	1	1	1	1	12	2902	37	143	85	96	21.
