level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3866	678	-1	
2	1	1	0	0	0	2556	108	1296	248	-1	
3	1	1	1	0	0	2556	108	1296	248	-1	
4	1	1	1	1	0	2556	108	1296	248	-1	
5	1	1	1	1	1	2556	108	178	102	96	For
5	1	1	1	1	2	2766	136	144	98	96	the
5	1	1	1	1	3	2949	154	447	169	95	Secretary
5	1	1	1	1	4	3446	229	120	87	89	Of
5	1	1	1	1	5	3582	239	270	117	71	State.
2	1	2	0	0	0	41	110	3782	489	-1	
3	1	2	1	0	0	41	110	3782	489	-1	
4	1	2	1	1	0	41	110	3782	489	-1	
5	1	2	1	1	1	41	110	3782	489	95	   
2	1	3	0	0	0	9	281	895	223	-1	
3	1	3	1	0	0	9	281	896	223	-1	
4	1	3	1	1	0	9	281	895	223	-1	
5	1	3	1	1	1	9	281	95	80	16	&
5	1	3	1	1	2	131	315	176	105	96	Nei
5	1	3	1	1	3	317	341	188	103	96	ther
5	1	3	1	1	4	528	374	376	130	87	Printed.
2	1	4	0	0	0	3349	380	489	123	-1	
3	1	4	1	0	0	3349	380	489	123	-1	
4	1	4	1	1	0	3349	380	489	123	-1	
5	1	4	1	1	1	3349	402	223	70	33	RANCIS
5	1	4	1	1	2	3597	380	241	123	57	Wiarre
