level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2136	2788	-1	
2	1	1	0	0	0	30	23	2036	264	-1	
3	1	1	1	0	0	30	23	2036	264	-1	
4	1	1	1	1	0	31	23	2035	96	-1	
5	1	1	1	1	1	31	24	182	85	92	415
5	1	1	1	1	2	240	26	309	85	90	—433
5	1	1	1	1	3	587	23	445	90	96	inclusive
5	1	1	1	1	4	1069	30	174	84	92	752
5	1	1	1	1	5	1274	32	309	84	92	—759
5	1	1	1	1	6	1621	29	445	90	95	inclusive
4	1	1	1	2	0	30	191	2036	96	-1	
5	1	1	1	2	1	30	192	182	85	93	435
5	1	1	1	2	2	239	194	309	85	90	—443
5	1	1	1	2	3	587	191	445	90	96	inclusive
5	1	1	1	2	4	1068	198	173	84	92	761
5	1	1	1	2	5	1273	199	312	85	91	—764
5	1	1	1	2	6	1620	197	446	90	95	inclusive
2	1	2	0	0	0	26	362	2038	596	-1	
3	1	2	1	0	0	26	362	2038	596	-1	
4	1	2	1	1	0	29	362	1215	90	-1	
5	1	2	1	1	1	29	362	174	85	96	445
5	1	2	1	1	2	1067	368	177	84	96	766
4	1	2	1	2	0	28	530	2036	95	-1	
5	1	2	1	2	1	28	530	184	84	96	447
5	1	2	1	2	2	1066	535	176	85	90	768
5	1	2	1	2	3	1271	538	309	84	90	—775
5	1	2	1	2	4	1619	535	445	90	96	inclusive
4	1	2	1	3	0	27	698	2036	95	-1	
5	1	2	1	3	1	27	698	170	85	96	449
5	1	2	1	3	2	1066	704	177	83	60	7/7
5	1	2	1	3	3	1270	706	309	84	84	—779
5	1	2	1	3	4	1618	703	445	90	96	inclusive
4	1	2	1	4	0	26	868	1212	90	-1	
5	1	2	1	4	1	26	868	174	84	96	451
5	1	2	1	4	2	1065	873	173	85	95	782
2	1	3	0	0	0	25	1035	1216	259	-1	
3	1	3	1	0	0	25	1035	1216	259	-1	
4	1	3	1	1	0	26	1035	1214	91	-1	
5	1	3	1	1	1	26	1036	184	84	84	454
5	1	3	1	1	2	234	1038	306	84	88	—461
5	1	3	1	1	3	582	1035	445	90	96	inclusive
5	1	3	1	1	4	1064	1041	176	85	96	783
4	1	3	1	2	0	25	1203	1216	91	-1	
5	1	3	1	2	1	25	1204	182	85	90	463
5	1	3	1	2	2	234	1205	308	86	90	—489
5	1	3	1	2	3	581	1203	445	90	95	inclusive
5	1	3	1	2	4	1063	1209	178	85	96	784
2	1	4	0	0	0	26	1370	1214	938	-1	
3	1	4	1	0	0	26	1370	1214	938	-1	
4	1	4	1	1	0	30	1370	1208	120	-1	
5	1	4	1	1	1	30	1370	156	120	76	7895
5	1	4	1	1	2	1062	1380	176	84	96	793
4	1	4	1	2	0	29	1542	1211	90	-1	
5	1	4	1	2	1	29	1542	166	85	95	786
5	1	4	1	2	2	1061	1548	179	84	96	794
4	1	4	1	3	0	28	1712	1208	90	-1	
5	1	4	1	3	1	28	1712	166	84	95	787
5	1	4	1	3	2	1060	1718	176	84	85	795
4	1	4	1	4	0	27	1880	1209	90	-1	
5	1	4	1	4	1	27	1880	166	85	96	789
5	1	4	1	4	2	1059	1886	177	84	96	796
4	1	4	1	5	0	26	2048	1208	90	-1	
5	1	4	1	5	1	26	2048	166	85	96	790
5	1	4	1	5	2	1058	2054	176	84	96	799
4	1	4	1	6	0	26	2218	1208	90	-1	
5	1	4	1	6	1	26	2218	166	84	95	791
5	1	4	1	6	2	1054	2223	180	85	96	800
2	1	5	0	0	0	25	2386	173	84	-1	
3	1	5	1	0	0	25	2386	173	84	-1	
4	1	5	1	1	0	25	2386	173	84	-1	
5	1	5	1	1	1	25	2386	173	84	96	792
2	1	6	0	0	0	1677	2679	416	104	-1	
3	1	6	1	0	0	1677	2679	427	104	-1	
4	1	6	1	1	0	1677	2679	416	104	-1	
5	1	6	1	1	1	1677	2679	416	104	0	Resowutions
