level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	2	1	4	6	2128	1033	44	32	69	“
5	1	2	1	4	7	2436	1033	44	32	76	“
5	1	2	1	4	8	2582	1033	267	85	89	3128.
4	1	2	1	5	0	360	1203	2489	85	-1	
5	1	2	1	5	1	360	1203	44	32	42	“
5	1	2	1	5	2	872	1203	44	32	37	““
5	1	2	1	5	3	1134	1203	44	32	37	 €
5	1	2	1	5	4	1279	1203	245	83	35	QI—
5	1	2	1	5	5	1720	1203	44	32	33	*
5	1	2	1	5	6	2128	1203	44	32	42	“
5	1	2	1	5	7	2436	1203	44	32	76	“
5	1	2	1	5	8	2582	1203	267	85	89	3128.
4	1	2	1	6	0	360	1371	2489	85	-1	
5	1	2	1	6	1	360	1371	44	32	42	“
5	1	2	1	6	2	872	1371	44	32	21	“
5	1	2	1	6	3	1134	1371	44	32	24	€&
5	1	2	1	6	4	1279	1371	245	83	52	27—
5	1	2	1	6	5	1670	1361	63	125	52	§*
5	1	2	1	6	6	2128	1371	44	32	42	“
5	1	2	1	6	7	2436	1371	44	32	75	“
5	1	2	1	6	8	2582	1371	267	85	76	3152.
4	1	2	1	7	0	360	1539	2489	85	-1	
5	1	2	1	7	1	360	1539	44	32	65	“
5	1	2	1	7	2	899	1530	63	125	33	<<
5	1	2	1	7	3	1134	1539	44	32	51	€
5	1	2	1	7	4	1280	1539	244	84	74	31—
5	1	2	1	7	5	1720	1539	44	32	30	*
5	1	2	1	7	6	2128	1539	44	32	65	“
5	1	2	1	7	7	2436	1539	44	32	79	“
5	1	2	1	7	8	2582	1539	267	85	79	3355.
4	1	2	1	8	0	360	1709	2489	85	-1	
5	1	2	1	8	1	360	1709	44	32	69	“
5	1	2	1	8	2	872	1709	44	32	19	“
5	1	2	1	8	3	1134	1709	44	32	19	 €
5	1	2	1	8	4	1280	1709	244	84	78	36—
5	1	2	1	8	5	1720	1709	44	32	75	“
5	1	2	1	8	6	2128	1709	44	32	69	“
5	1	2	1	8	7	2436	1709	44	32	81	“
5	1	2	1	8	8	2582	1709	267	85	87	3153.
4	1	2	1	9	0	360	1877	2489	85	-1	
5	1	2	1	9	1	360	1877	44	32	69	“
5	1	2	1	9	2	899	1868	63	125	42	<<
5	1	2	1	9	3	1134	1877	44	32	58	€
5	1	2	1	9	4	1280	1877	244	84	71	38—
5	1	2	1	9	5	1720	1877	44	32	66	“
5	1	2	1	9	6	2128	1877	44	32	69	“
5	1	2	1	9	7	2436	1877	44	32	80	“
5	1	2	1	9	8	2582	1877	267	85	80	3159.
4	1	2	1	10	0	360	2045	2489	85	-1	
5	1	2	1	10	1	360	2045	44	32	65	“
5	1	2	1	10	2	872	2045	44	32	13	“
5	1	2	1	10	3	1134	2045	44	32	13	 €
5	1	2	1	10	4	1281	2046	243	83	66	57—
5	1	2	1	10	5	1690	2036	33	125	31	§*
5	1	2	1	10	6	2128	2045	44	32	65	“
5	1	2	1	10	7	2436	2045	44	32	83	“
5	1	2	1	10	8	2582	2045	267	85	88	3203.
4	1	2	1	11	0	360	2215	2487	85	-1	
5	1	2	1	11	1	360	2215	44	32	69	“
5	1	2	1	11	2	872	2215	44	32	9	“
5	1	2	1	11	3	1134	2215	44	32	17	 “—
5	1	2	1	11	4	1279	2215	245	84	78	60—
5	1	2	1	11	5	1720	2215	44	32	48	“
5	1	2	1	11	6	2128	2215	44	32	69	“
5	1	2	1	11	7	2436	2215	44	32	83	“
5	1	2	1	11	8	2584	2215	263	85	90	3211.
4	1	2	1	12	0	360	2383	2489	85	-1	
5	1	2	1	12	1	360	2383	44	32	69	“
5	1	2	1	12	2	872	2383	44	32	26	“
5	1	2	1	12	3	1134	2383	44	32	26	 €
5	1	2	1	12	4	1279	2383	245	84	52	85—
5	1	2	1	12	5	1720	2383	44	32	39	*
5	1	2	1	12	6	2128	2383	44	32	69	“
5	1	2	1	12	7	2436	2383	44	32	83	“
5	1	2	1	12	8	2582	2383	267	85	85	3291.
4	1	2	1	13	0	360	2553	2489	85	-1	
5	1	2	1	13	1	360	2553	44	32	69	“
5	1	2	1	13	2	872	2553	44	32	25	“
5	1	2	1	13	3	1134	2553	44	32	0	€
5	1	2	1	13	4	1279	2553	245	84	22	Bg9—
5	1	2	1	13	5	1720	2553	44	32	17	 *
5	1	2	1	13	6	2128	2553	44	32	69	“
5	1	2	1	13	7	2436	2553	44	32	82	“
5	1	2	1	13	8	2582	2553	267	85	90	3328.
4	1	2	1	14	0	360	2721	2489	85	-1	
5	1	2	1	14	1	360	2721	44	32	7	“
5	1	2	1	14	2	907	2712	30	118	22	ec
5	1	2	1	14	3	1134	2721	44	32	22	&
5	1	2	1	14	4	1278	2721	246	84	31	92—
5	1	2	1	14	5	2128	2721	44	32	7	“
5	1	2	1	14	6	2436	2721	44	32	84	“
5	1	2	1	14	7	2582	2721	267	85	82	3346.
