level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	772	830	-1	
2	1	1	0	0	0	26	24	721	781	-1	
3	1	1	1	0	0	26	24	721	781	-1	
4	1	1	1	1	0	26	24	721	137	-1	
5	1	1	1	1	1	26	24	93	74	51	/
5	1	1	1	1	2	154	52	184	83	96	Not
5	1	1	1	1	3	372	47	375	114	96	printed.
4	1	1	1	2	0	26	186	721	137	-1	
5	1	1	1	2	1	26	186	93	75	49	/
5	1	1	1	2	2	154	214	184	83	96	Not
5	1	1	1	2	3	372	209	375	114	96	printed.
4	1	1	1	3	0	26	342	721	137	-1	
5	1	1	1	3	1	26	342	93	75	38	/
5	1	1	1	3	2	154	370	184	83	96	Not
5	1	1	1	3	3	372	365	375	114	96	printed.
4	1	1	1	4	0	26	506	721	137	-1	
5	1	1	1	4	1	26	506	93	74	78	38
5	1	1	1	4	2	154	534	184	83	96	Not
5	1	1	1	4	3	372	529	375	114	96	printed.
4	1	1	1	5	0	26	668	721	137	-1	
5	1	1	1	5	1	26	668	93	74	81	38
5	1	1	1	5	2	154	696	184	83	95	Not
5	1	1	1	5	3	372	691	375	114	96	printed.
