level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3878	694	-1	
2	1	1	0	0	0	32	137	3834	101	-1	
3	1	1	1	0	0	32	137	3834	101	-1	
4	1	1	1	1	0	3527	137	339	90	-1	
5	1	1	1	1	1	3527	137	339	90	96	undated
4	1	1	1	2	0	32	137	490	101	-1	
5	1	1	1	2	1	32	137	490	101	92	893.74/627
2	1	2	0	0	0	14	444	1233	157	-1	
3	1	2	1	0	0	14	444	1233	157	-1	
4	1	2	1	1	0	14	444	1233	157	-1	
5	1	2	1	1	1	14	444	225	105	74	[776]
5	1	2	1	1	2	273	465	176	83	96	The
5	1	2	1	1	3	482	480	416	103	93	Japanese
5	1	2	1	1	4	928	509	319	92	90	Embas
2	1	3	0	0	0	1251	544	1354	146	-1	
3	1	3	1	0	0	1251	544	1354	146	-1	
4	1	3	1	1	0	1251	544	1354	146	-1	
5	1	3	1	1	1	1251	549	209	79	82	sy_to
5	1	3	1	1	2	1494	544	141	82	95	the
5	1	3	1	1	3	1663	557	562	109	95	Department
5	1	3	1	1	4	2257	596	91	77	96	of
5	1	3	1	1	5	2375	605	230	85	95	State
2	1	4	0	0	0	244	539	337	33	-1	
3	1	4	1	0	0	244	539	337	33	-1	
4	1	4	1	1	0	244	539	337	33	-1	
5	1	4	1	1	1	244	539	337	33	95	 
