level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3868	494	-1	
2	1	1	0	0	0	34	27	3801	2	-1	
3	1	1	1	0	0	34	27	3801	2	-1	
4	1	1	1	1	0	34	27	3801	2	-1	
5	1	1	1	1	1	34	27	3801	2	95	 
2	1	2	0	0	0	29	25	6	21	-1	
3	1	2	1	0	0	29	25	6	21	-1	
4	1	2	1	1	0	29	25	6	21	-1	
5	1	2	1	1	1	29	25	6	21	12	i
2	1	3	0	0	0	26	195	3808	273	-1	
3	1	3	1	0	0	26	195	3808	273	-1	
4	1	3	1	1	0	26	195	3808	136	-1	
5	1	3	1	1	1	26	195	46	73	79	“
5	1	3	1	1	2	126	221	168	85	95	See
5	1	3	1	1	3	344	217	393	89	95	undated
5	1	3	1	1	4	787	233	209	73	96	note
5	1	3	1	1	5	1047	222	172	84	96	No.
5	1	3	1	1	6	1277	221	207	102	93	299,
5	1	3	1	1	7	1538	245	83	86	91	p.
5	1	3	1	1	8	1681	221	180	85	71	584
5	1	3	1	1	9	1914	238	144	86	91	[Pg.
5	1	3	1	1	10	2104	241	138	64	96	584
5	1	3	1	1	11	2286	238	304	67	96	includes
5	1	3	1	1	12	2626	242	314	82	96	portions
5	1	3	1	1	13	2982	238	82	86	96	of
5	1	3	1	1	14	3090	244	172	63	96	Doc.
5	1	3	1	1	15	3308	244	139	63	96	416
5	1	3	1	1	16	3488	238	138	67	96	and
5	1	3	1	1	17	3662	245	172	62	96	Doc.
4	1	3	1	2	0	26	384	195	84	-1	
5	1	3	1	2	1	26	384	195	84	76	417).
